tipo;celda
Configuracion;"plt.rcParams['image.cmap'] = 'hot'
plt.rcParams['image.interpolation'] = 'none'
fig = plt.figure()
fig.set_figheight(9)
fig.set_figwidth(9)
ind = 0
flag = 0
imageinds = [205,55,228,120,2]"
Configuracion;"x1 = tf.Variable(name=""x1"", dtype=""float32"", initial_value=np.random.rand(), trainable=True)
x1.initializer.run()
x2 = tf.Variable(name=""x2"", dtype=""float32"", initial_value=np.random.rand(), trainable=True)
x2.initializer.run()"
Configuracion;"S1 = 10
S2 = 15
y1 = S1 * x1 + S2 * x2
cost1 = -y1"
Configuracion;"lr = 0.001
opt1 = tf.train.GradientDescentOptimizer(learning_rate=lr).minimize(cost1)
opt2 = tf.train.GradientDescentOptimizer(learning_rate=lr).minimize(cost2)
opt3 = tf.train.GradientDescentOptimizer(learning_rate=lr).minimize(cost3)
opt4 = tf.train.GradientDescentOptimizer(learning_rate=lr).minimize(cost4)
opt5 = tf.train.GradientDescentOptimizer(learning_rate=lr).minimize(cost5)
opt  = tf.train.GradientDescentOptimizer(learning_rate=lr).minimize(globalCost)"
Configuracion;"plt.rcParams.update({
        'axes.labelsize': 'large', 
        'axes.labelweight': 'bold',
        'axes.titlesize': 'large',
        'axes.titleweight': 'bold',
        'legend.fontsize': 'small',
        'xtick.labelsize': 'large',
        'ytick.labelsize': 'large',
    })"
Configuracion;"r = te.loads(mbounds)
r.timeCourseSelections += r.getGlobalParameterIds()
s = r.simulate(0, 10, steps=200)"
Configuracion;%pylab inline
Configuracion;"mpl.rcParams['lines.linewidth'] = 2
font = {'family' : 'sans-serif',
        'sans-serif' : 'Verdana',
        'weight' : 'medium',
        'size'   : '12'}
params1 = {
          'axes.labelsize': 12,
          'text.fontsize': 12,
          'xtick.labelsize': 12,
          'xtick.direction': 'out',
          'ytick.labelsize': 12,
          'legend.pad': 0.01,     # empty space around the legend box
          'legend.fontsize': 12,
          'legend.labelspacing':0.25,
          'font.size': 12,
          'font.style': 'normal',
          'axes.style': 'normal',
          'xtick.labelstyle': 'normal',
          }
mpl.RcParams.update(params1)
mpl.rc('font', **font)
plt.rc(""xtick"", direction=""out"")
plt.rc(""ytick"", direction=""out"")
plt.rc('legend',**{'fontsize':12})"
Configuracion;"min_date = adj_price.argmin()
max_date = adj_price.argmax()
max_growth_per_year = total_max_growth ** (1.0 / (max_date.year - min_date.year))
max_growth_per_year"
Configuracion;"p_pfad=r'O:\Work\DV\MatthiasH\BBG_Tracking'.replace(chr(92),'/')
p_file='R315114383A.mdd'
path = p_pfad+'/'+p_file"
Configuracion;"list_variables=tree.findall('.//definition/variable')
list_categories=tree.findall('.//definition/categories')
list_fields=tree.findall('.//design/fields')"
Configuracion;"key1 = os.environ.get('API_TRIAL')
url = ""https://api.nytimes.com/svc/books/v3/lists/overview.json?q=new+york+times&sort=newest&api-key=""+(key1)"
Configuracion;"json_file_path = fpath +'/*'
lambda_file = lambda json_file_path : glob.glob(json_file_path)"
Configuracion;"outcomes = full_data['Survived']
data = full_data.drop('Survived', axis = 1)"
Configuracion;"smsdata.columns = [""user_id"",""time"",""incoming"",""dest_user_id_if_known"",""dest_phone_hash""]
smsdata['type'] = ['sms']*len(smsdata) # this repeats string 'sms' len(smsdata) times
calldata['type'] = ['call']*len(calldata)
calldata=calldata.rename(columns = {'time_stamp':'time'})
comdata = pd.concat([calldata, smsdata])
comdata=comdata.rename(columns = {'dest_user_id_if_known':'target_id'})
comdata = comdata.reset_index()"
Configuracion;frame = pd.DataFrame({'numbers':range(10), 'chars':['a']*10})
Configuracion;new_line = {'Name':'Perov', 'Birth':'22.03.1990', 'City':'Penza'}
Configuracion;"x=mnist.train.images
y=mnist.train.labels"
Configuracion;"S1 = tf.Variable(tf.ones([L]))
O1 = tf.Variable(tf.zeros([L]))
S2 = tf.Variable(tf.ones([M]))
O2 = tf.Variable(tf.zeros([M]))
S3 = tf.Variable(tf.ones([N]))
O3 = tf.Variable(tf.zeros([N]))
S4 = tf.Variable(tf.ones([O]))
O4 = tf.Variable(tf.zeros([O]))"
Configuracion;"Y1 = (tf.matmul(X, W1))
BN1=batchnorm(Y1,O1,S1)
l1_BN = tf.nn.sigmoid(BN1)
Y2 = (tf.matmul(l1_BN, W2))
BN2=batchnorm(Y2,O2,S2)
l2_BN = tf.nn.sigmoid(BN2)
Y3 = (tf.matmul(l2_BN, W3))
BN3=batchnorm(Y3,O3,S3)
l3_BN = tf.nn.sigmoid(BN3)
Y4 = (tf.matmul(l3_BN, W4))
BN4=batchnorm(Y4,O4,S4)
l4_BN = tf.nn.sigmoid(BN4)
Ylogits_BN = tf.matmul(l4_BN, W5) + B5
Ylogits_BN = tf.nn.softmax(Ylogits_BN)"
Configuracion;"path_mdd=r'\\TSHAMFIL901\Work\DV\MatthiasH\BBG_Tracking'.replace(chr(92),'/')
file_mdd=path_mdd+'/'+'data.mdd'
pfad_out=r'\\TSHAMFIL901\Work\DV\MatthiasH\BBG_Tracking\out'.replace(chr(92),'/')
file_cat_out_csv=pfad_out+'/'+p_out_sql_cat+'.csv'
file_id_out_csv=pfad_out+'/'+p_out_sql_id+'.csv'
file_answer_out_csv=pfad_out+'/'+p_out_sql_answer+'.csv'
file_lists_out_csv=pfad_out+'/'+p_out_sql_lists+'.csv'
path_bat=r'O:\Work\DV\MatthiasH\BBG_Tracking\out'+chr(92)
file_bat=path_bat+'/'+'bbg.bat'"
Configuracion;"x=0.3*math.pi
tabla=[]
Es=(0.5*math.pow(10,(-6)))
Val=round(math.cos(x), 8)
serie,i ,n =0,0,1
band=False"
Configuracion;"tabla=[]
x=Symbol(""x"")
x1real=5000
x2real=0.002
a,b,c=1,-5000.002,10
expre=a*(x*x)+b*x+c
tabla.append([""Primera Formula "","""",""""])
lit=b*b-4*a*c
x1=(-b+math.pow(lit ,0.5))/2*a
Ev= math.fabs(x1real-x1)
Et=(Ev/x1)*100
tabla.append([x1real,x1,Et])
x2=round((-b-math.pow(lit,0.5))/2*a,5 )
Ev= math.fabs(x2real-x2)
Et=(Ev/x2)*100
tabla.append([x2real,x2,Et])
tabla.append([""Segunda Formula "","""",""""])
xx1=round((-2*c)/(b+math.pow(lit,0.5)),5)
Ev= x1real-xx1
Et=(Ev/xx1)*100
tabla.append([x1real,xx1,Et])
xx2=round((-2*c)/(b-math.pow(lit,0.5)),5)
Ev= x2real-xx2
Et=(Ev/xx2)*100
tabla.append([x2real,xx2,Et])"
Configuracion;"url='https://github.com/debimax/cours-debimax/raw/master/documents/custom.css'
with urlopen(url) as response:
    styles = response.read().decode(""utf8"")
"
Configuracion;"html_template = """"""
<script type=""text/javascript"" src=""processing.min.js""></script> 
<script type=""text/javascript"">
  var processingCode = `{0}`;
  var myCanvas = document.getElementById(""canvas`{1}`"");
  var jsCode = Processing.compile(processingCode);
  var processingInstance = new Processing(myCanvas, jsCode);
 </script>
<canvas id=""canvas`{1}`""> </canvas>    
"""""""
Configuracion;"token = mytoken
idnow=""654057261334143""
graph = facebook.GraphAPI(token)
profile = graph.get_object(id=idnow)
likes = graph.get_connections(idnow, ""likes"")

like_ids = [like['id'] for like in likes['data']]
like_names= [like['name'] for like in likes['data']]
df1=pd.DataFrame(list(zip(like_ids,like_names)))
df1.columns=(""TargetID"",""TargetName"")
df1[""SourceID""]=idnow
df1[""SourceName""]=""Bundeswehr""
df1"
Configuracion;df=pd.merge(left=df2, right=df1, left_on='TargetID', right_on='TargetID', how='left', suffixes=['','_0'])
Configuracion;"x={
  ""data"": [
    {
      ""name"": ""Bundeswehr"",
      ""id"": ""122840837780517""
    },
    {
      ""name"": ""Bundeswehr"",
      ""id"": ""518147268231689""
    },
    {
      ""name"": ""Bundeswehr"",
      ""id"": ""116477405044872""
    },
    {
      ""name"": ""Bundeswehr Wir.Dienen.Deutschland"",
      ""id"": ""214713535365449""
    },
    {
      ""name"": ""Bundeswehr Karriere"",
      ""id"": ""215977868441680""
    },
    {
      ""name"": ""Die Bundeswehr in Bayern"",
      ""id"": ""1520018021643993""
    },
    {
      ""name"": ""Die Bundeswehr in Schleswig-Holstein"",
      ""id"": ""585997238220800""
    },
    {
      ""name"": ""Deutscher BundeswehrVerband (DBwV)"",
      ""id"": ""155972661134170""
    },
    {
      ""name"": ""Bundeswehrkrankenhaus Hamburg"",
      ""id"": ""108522982545311""
    },
    {
      ""name"": ""Milit�rhistorisches Museum der Bundeswehr - MHM Dresden"",
      ""id"": ""220212508031021""
    },
    {
      ""name"": ""F�hrungsakademie der Bundeswehr"",
      ""id"": ""107782152578369""
    },
    {
      ""name"": ""Die Bundeswehr in Mecklenburg-Vorpommern"",
      ""id"": ""571802776358319""
    },
    {
      ""name"": ""Bundeswehrkrankenhaus Berlin"",
      ""id"": ""162431180449740""
    },
    {
      ""name"": ""Bundeswehrkrankenhaus Ulm"",
      ""id"": ""114199045306653""
    },
    {
      ""name"": ""Bundeswehrkrankenhaus Westerstede"",
      ""id"": ""108769105852886""
    },
    {
      ""name"": ""Info/Bundeswehr 2.0"",
      ""id"": ""580108145380270""
    },
    {
      ""name"": ""Die Bundeswehr in Th�ringen"",
      ""id"": ""153648541731952""
    },
    {
      ""name"": ""Bundeswehr und Freizeitshop"",
      ""id"": ""111189415577035""
    },
    {
      ""name"": ""Bundeswehrzentralkrankenhaus Koblenz"",
      ""id"": ""164514060226583""
    },
    {
      ""name"": ""Bundeswehrsteuererkl�rung"",
      ""id"": ""1109333195781095""
    },
    {
      ""name"": ""Universit�t der Bundeswehr M�nchen"",
      ""id"": ""167548988935""
    },
    {
      ""name"": ""Die Bundeswehr in Hamburg"",
      ""id"": ""898884626873778""
    },
    {
      ""name"": ""Schule f�r Feldj�ger und Stabsdienst der Bundeswehr Emmich-Cambrai-Kaserne"",
      ""id"": ""126011754146247""
    },
    {
      ""name"": ""Bw-K - Bundeswehr-Kameradschaft"",
      ""id"": ""160772063980987""
    },
    {
      ""name"": ""Milit�rhistorisches Museum der Bundeswehr - Flugplatz Berlin Gatow"",
      ""id"": ""141375795960016""
    }
  ],
  ""paging"": {
    ""cursors"": {
      ""before"": ""MAZDZD"",
      ""after"": ""MjQZD""
    },
    ""next"": ""https://graph.facebook.com/v2.9/search?access_token=EAACEdEose0cBANYkCCTTCeaPD60yfW8Rw0RQC0oIJJMhaetDlkQyz5ZCL4DHR1040AZBJDwLf57m6fThoRUlyMZAC8ecU9k9OOX9RAIlwCpxVoaL4TIZAaEYV9qBPyZArxRjOIxuokhux3FhMXKG166s0dfsnsQn9UGHIZAER0I1naBqZAUYMvdYy26Ahzmorq6qXBFJoNmlQZDZD&pretty=0&q=Bundeswehr&type=page&limit=25&after=MjQZD""
  }
}"
Configuracion;"t = sp.Symbol('t')
np = 2
nq = 2
n = np + nq
pp = st.symb_vector(""p1:{0}"".format(np+1))
qq = st.symb_vector(""q1:{0}"".format(nq+1))
aa = st.symb_vector(""a1:{0}"".format(nq+1))
ww = st.symb_vector(""w1:{0}"".format(nq+1))"
Configuracion;"L11, L12 = st.sorted_eigenvalues(h1)
V1 = st.sorted_eigenvector_matrix(h1)
L21, L22 = st.sorted_eigenvalues(h2)
V2 = st.sorted_eigenvector_matrix(h2)"
Configuracion;"observations = { 'tuberculosis' : 'True', 'smoker' : 'False', 'bronchitis' : 'True' }
beliefs = map( str, network.forward_backward( observations ) )"
Configuracion;"acTransList = [""SB10001,1000"", ""SB10002,1200"", ""SB10003,8000"", ""SB10004,400"", ""SB10005,300"", ""SB10006,10000"", ""SB10007,500"", ""SB10008,56"", ""SB10009,30"",""SB10010,7000"", ""CR10001,7000"", ""SB10002,-10""]
acTransRDD = sc.parallelize(acTransList)
goodTransRecords = acTransRDD.filter(lambda trans: Decimal(trans.split("","")[1]) > 0).filter(lambda trans: (trans.split("","")[0]).startswith('SB') == True)    
highValueTransRecords = goodTransRecords.filter(lambda trans: Decimal(trans.split("","")[1]) > 1000)
badAmountLambda = lambda trans: Decimal(trans.split("","")[1]) <= 0
badAcNoLambda = lambda trans: (trans.split("","")[0]).startswith('SB') == False
badAmountRecords = acTransRDD.filter(badAmountLambda)
badAccountRecords = acTransRDD.filter(badAcNoLambda)
badTransRecords  = badAmountRecords.union(badAccountRecords)"
Configuracion;"data_path = '/home/jorghyq/Project/Gwyddion-Utils/test/20160425-112013_STM--312_1.Z_mtrx'
c = gwy.gwy_file_load(data_path,gwy.RUN_NONINTERACTIVE)"
Configuracion;"f = c['/0/data']
temp = f.get_data()
temp = np.array(temp)
temp2 = temp.reshape((512,512))
temp3 = temp2 * 1e9
temp3 = temp3
temp2.shape"
Configuracion;"julio_data = {
    'blue': [
    (0.0,   0.0,    1), 
    (0.333, 0.333,    1), 
    (0.627,  0.627,    0.701), 
    (0.863, 0.863,    0.164), 
    (1,   1,    0.016), 
    ],

    'green': [
    (0.0,   1,                    0),
    (0.067, 1,    0.067),
    (0.184,  0.917,    0.184),
    (0.415, 0.623,    0.415), 
    (0.713,   0.184,                    0.713), 
    (0.909, 0.027,    0.909),
    (1,  0.023,  1),
    ],

    'red': [
    (1,   0.0,                    0),
    (0.533, 0.125,    0.125),
    (0.223,  0.369,     0.369),
    (0.067, 0.596,    0.596), 
    (0.023,   0.737,                    0.737), 
    (0.023, 1,    1)]
    }"
Configuracion;"high = 255
low = 0
amin = temp2.min()
amax = temp2.max()
rng = amax - amin
test = high - (((high - low) * (amax - temp2)) / rng)"
Configuracion;"mpl.rcParams['lines.linewidth'] = 2
font = {'family' : 'sans-serif',
        'sans-serif' : 'Verdana',
        'weight' : 'medium',
        'size'   : '12'}
params1 = {
          'axes.labelsize': 12,
          'text.fontsize': 12,
          'xtick.labelsize': 12,
          'xtick.direction': 'out',
          'ytick.labelsize': 12,
          'legend.pad': 0.01,     # empty space around the legend box
          'legend.fontsize': 12,
          'legend.labelspacing':0.25,
          'font.size': 12,
          'font.style': 'normal',
          'axes.style': 'normal',
          'xtick.labelstyle': 'normal',
          }
mpl.RcParams.update(params1)
mpl.rc('font', **font)
plt.rc(""xtick"", direction=""out"")
plt.rc(""ytick"", direction=""out"")
plt.rc('legend',**{'fontsize':12})"
Configuracion;"basin_name = ['Mercer', 'Thornton', 'Issaquah']
basin_nameL = ['mercer', 'thornton', 'issaquah']
mainpath = {}
simsedfilepath = {}
simotherfilepath = {}
simTPfilepath = {}

outputfilepath = 'D:\\Box Sync\\WQ-PAPER\\Figures\\'    "
Configuracion;"SedObs = {}
MPE_Sed = {}
Sed75 = {}
FsimSedQ4 = collections.defaultdict(list)
FobsSedQ4 = collections.defaultdict(list)
MPE_SedQ4 = collections.defaultdict(list)"
NoConfiguracion;"plt.figure(figsize=(15,15)) 
for i in range(0,6):
    points = koch(i,TOTALWIDTH,(0,10))
    plt.subplot(2,3,i+1,aspect='equal')
    plt.plot(np.asarray(points)[:,0],np.asarray(points)[:,1],color='red')
    plt.axis('off')
plt.show()"
NoConfiguracion;"s = nd.get_ramon(token_synapse, channel_synapse, id_synapse[3])
print s.segments[0]
vars(s)"
NoConfiguracion;print '{} seconds elapsed.'.format(time.time()-start)
NoConfiguracion;"import pandas as pd
df = pd.read_csv(""weather.csv"")
df"
NoConfiguracion;"df = fbc.cobra_reaction_info(model)
print(df)
print(""reactions:"", len(model.reactions))
print(""metabolites:"", len(model.metabolites))
print(""genes:"", len(model.genes))"
NoConfiguracion;"import geopandas as gpd
from geopandas import GeoDataFrame, read_file
zipcodes = gpd.GeoDataFrame.from_file('data/ZIP_CODE_040114/ZIP_CODE_040114.shp')
zipcodes = zipcodes.to_crs(epsg=4326) # apparently required by CartoBD, according to http://gis.stackexchange.com/questions/159681/geopandas-cant-save-geojson
zipcodes.columns"
NoConfiguracion;"image = net.blobs['data'].data[4].copy()
image -= image.min()
image /= image.max()
showimage(image.transpose(1, 2, 0))"
NoConfiguracion;"filters = net.params['conv1'][0].data
vis_square(filters.transpose(0, 2, 3, 1))"
NoConfiguracion;"dfx = pd.DataFrame()
for categories_ in list_categories:
    for category in categories_.iter(""category""):
        for labels in category.iter(""labels""):
            for element in labels.iter(""text""):
                if element.attrib['{http://www.w3.org/XML/1998/namespace}lang']=='de-DE':
                    dfx = dfx.append(pd.Series([variable.attrib['id'].replace('_',''),category.attrib['id'],categories_.attrib['name'],category.attrib['name'], element.text]),ignore_index=True)
dfx.columns=['DimID','ID','DimVar',  'DimVal','Label']"
NoConfiguracion;df.info()
NoConfiguracion;_ = df.plot(kind='scatter', x='Height', y='Weight')
NoConfiguracion;"df.plot(kind='scatter', 
        x='Height',
        y='Weight',
        c=df['Gendercolor'],
        alpha=0.3,
        title='Male & Female Populations')"
NoConfiguracion;"print(""Pos-to-neg ratio for 'the' = {}"".format(pos_neg_ratios[""the""]))
print(""Pos-to-neg ratio for 'amazing' = {}"".format(pos_neg_ratios[""amazing""]))
print(""Pos-to-neg ratio for 'terrible' = {}"".format(pos_neg_ratios[""terrible""]))"
NoConfiguracion;Image(filename='sentiment_network_2.png')
NoConfiguracion;"hist, edges = np.histogram(list(map(lambda x:x[1],frequency_frequency.most_common())), density=True, bins=100, normed=True)

p = figure(tools=""pan,wheel_zoom,reset,save"",
           toolbar_location=""above"",
           title=""The frequency distribution of the words in our corpus"")
p.quad(top=hist, bottom=0, left=edges[:-1], right=edges[1:], line_color=""#555555"")
show(p)"
NoConfiguracion;"p = subprocess.Popen(['C:/Program Files (x86)/biogeme-2.4/biogeme-2.4/biogeme.exe', model_name,model_data], shell=True, stdout=subprocess.PIPE, stderr=subprocess.STDOUT)
for line in p.stdout.readlines():
    print (line),
retval = p.wait()"
NoConfiguracion;"simres = pd.read_csv(model_name+'_res.enu',sep='\t')
simres.head()"
NoConfiguracion;simres.groupby('Choice_Id')['ModeAccurate'].mean()
NoConfiguracion;scatter(X,y)
NoConfiguracion;"data = np.load(""newdataset1.npz"")
sxtrain1 = data[""xtrain""]
sytrain1 = data[""ytrain""]
print(sxtrain1.shape)
print(sxtrain1.dtype)
print(sytrain1.shape)
print(sytrain1.dtype)



#print(len(temp1.layers))
#temp1.summary()"
NoConfiguracion;"xt1 = sxtrain2[0]
cimg1 = np.zeros((240,320,3),dtype=np.uint8)
cimg1[:,:,0] = xt1[0,:,:]
cimg1[:,:,1] = xt1[1,:,:]
cimg1[:,:,2] = xt1[2,:,:]

plt.imshow(cimg1)
plt.show()
plt.imshow(sytrain2[0])
plt.show()"
NoConfiguracion;"for i in range(0,len(temp1.layers)-5):
    temp1.layers[i].trainable = False
temp1.summary()"
NoConfiguracion;"preds1 = model2.predict(sxtrain2,verbose=1)
print(preds1.shape)
plt.imshow(preds1[0])
plt.show()"
NoConfiguracion;predsfine[1].shape
NoConfiguracion;"print(gt1[0][63])
print(np.max(gt1[0][63]))
print(np.min(gt1[0][63]))"
NoConfiguracion;"for i, n in enumerate(basin_name): 
    for j in range(len(FsimdateJunk1[n])):
        FsimdateJunk2[n].append(str(FsimdateJunk1[n][j][0])+'-'+str(FsimdateJunk1[n][j][1])) 
        FobsdateJunk2[n].append(str(FobsdateJunk1[n][j][0])+'-'+str(FobsdateJunk1[n][j][1]))
for i, n in enumerate(basin_name):
    for j in range(len(FsimdateJunk2[n])):
        Fsimdate[n].append(datetime.datetime.strptime(FsimdateJunk2[n][j],'%Y-%m-%d-%H:%M:%S'))
        Fobsdate[n].append(datetime.datetime.strptime(FobsdateJunk2[n][j],'%Y-%m-%d-%H:%M:%S'))
for i, n in enumerate(basin_name):
    for j in range(len(Junkdate[n])):
        FsimJunkdate[n].append(datetime.datetime.strptime(Junkdate[n][i],'%m/%d/%Y-%H:%M:%S'))"
NoConfiguracion;"for i in range(len(FsimSed)):
    if (FsimSed[i] > 30 or FobsSed[i] > 30):
        f.append(Fsimdate[i])
        c.append(FsimSed[i])
        d.append(FsimSedPost[i]) 
        e.append(FsimSedPre[i])"
NoConfiguracion;"for categories in list_categories:
    for category in categories.iter(""category""):
        for properties in category.iter(""properties""):
            for prop in properties.iter(""property""):
                try:
                    dfp = dfp.append(pd.Series([category.attrib['id'],prop.attrib['name'],prop.attrib['value']]),ignore_index=True)
                except (NameError, KeyError):
                    pass"
NoConfiguracion;" if runNum>initialRun:
        for ii in np.arange(initialRun, runNum):
            [s,e] = parseLog(cursor, str(ii).zfill(3))
            offset += len(s)"
NoConfiguracion;"i = 0
response_data = []
for i in range(100):
    try:
        response_data.append(requests.get(url).json())
        i += 1
        time.sleep(3)
    except ValueError:
        continue"
NoConfiguracion;"book = {}
for json_file in lambda_file(json_file_path):
    with open(json_file) as json_data:
        book.update(json.load(json_data))
    print(book)"
NoConfiguracion;"for substance in ['Glcxt', 'Ac', 'O2']:
    ax1.plot(s['time'], s['[{}]'.format(substance)], linestyle='-', marker='s', 
             markersize=4,
             color=colors[substance], alpha=0.7, label=substance)
    ax3.plot(s['time'], s['EX_{}'.format(substance)], linestyle='-', marker=None, 
             markersize=4,
             color=colors[substance], alpha=0.7, label=substance)
    ax3.plot(s['time'], s['update_{}'.format(substance)], linestyle='-', marker='s', 
             markersize=4,
             color=colors[substance], alpha=0.7, label=substance)"
NoConfiguracion;" pairs = []
    for keys,group in df[ df['target_id'] != df['user_id'] ].groupby(['user_id','target_id']):
        pairs.append( { 'source':int(keys[0]), 'target':int(keys[1]), 'total_freq':len(group) } )
    "
NoConfiguracion;"proxdata=proxdata.rename(columns = {'user.id':'user_id','remote.user.id.if.known':'target_id'})
proxdata['time'] = [datetime.datetime.strptime(stamp, ""%Y-%m-%d %H:%M:%S"") for stamp in proxdata['time']]"
NoConfiguracion;frame = frame.append(new_line, ignore_index=True)
NoConfiguracion;"while current_time < maxtime:
        time_array.append(current_time)
        current_time += jump"
NoConfiguracion;"for m,n in matches:
        if m.distance < 0.7*n.distance:
            good.append(m)

    if len(good) > MIN_MATCH_COUNT:
        return len(good)
    else:
        return 0"
NoConfiguracion;" good = []
    for m,n in matches:
        if m.distance < 0.7*n.distance:
            good.append(m)

    if len(good) < MIN_MATCH_COUNT:
        return 0
    
    for dmatch in good:
        print(dmatch)
        point2 = kp2[dmatch[0].queryIdx].pt"
NoConfiguracion;"try:
    dfx[:0].to_sql(p_out_sql_lists,engine_dv_bbg, if_exists=p_if_exists, index=False)
except ValueError:
    pass"
NoConfiguracion;"for lr, reg in sorted(results):
    train_accuracy, val_accuracy = results[(lr, reg)]
    print 'lr %e reg %e train accuracy: %f val accuracy: %f' % (
                lr, reg, train_accuracy, val_accuracy)"
NoConfiguracion;"for i in range(20):
    if(i%2!=0):
        Exaprox=-(math.pow(x, i)/math.factorial(i))
    else:
        Exaprox=(math.pow(x, i)/math.factorial(i))
    ant=Val2
    Val2+=Exaprox
    Ever=val-Val2
    Et=(Ever/Val2)*100
    Ea=((Val2-ant)/Val2)*100
    tabla.append([i,Val2,str(Et)+"" %"",str(Ea)+"" %""])"
NoConfiguracion;"with urlopen(url) as response:
    styles = response.read().decode(""utf8"")"
NoConfiguracion;"if 0:
    mod.calc_coll_part_lin_state_eq(simplify=True)
    f = mod.ff ##:
    G = mod.gg ##:
    xx = mod.x ##:
    g1 = st.col_split(G)"
NoConfiguracion;"for i in range(0, test_num, batch_size):
    batch = test_comment_data[perm[i:i + batch_size]]
    g_loss = generator.pretrain_step(batch)
    test_loss.append(float(g_loss.data))"
NoConfiguracion;" while not (marker == 'X' or marker == 'O'):
        marker = raw_input('Player 1: Do you want to be X or O?').upper()

    if marker == 'X':
        return ('X', 'O')
    else:
        return ('O', 'X')"
NoConfiguracion;" while position not in '1 2 3 4 5 6 7 8 9'.split() or not space_check(board, int(position)):
        position = raw_input('Choose your next position: (1-9) ')"
NoConfiguracion;"for i, n in enumerate(basin_name):
    mainpath[n] = 'D:\\Dropbox\\Python_Scripts\\'+str(basin_name[i])
    simsedfilepath[n] = str(mainpath[n])+ '\\sed_sim_obs.txt'
    simotherfilepath[n] = str(mainpath[n])+'\\coliform_sim_obs.txt'
    simTPfilepath[n] = str(mainpath[n])+'\\TP_sim_obs.txt'"
NoConfiguracion;"for i, n in enumerate(basin_name): 
    for j in range(len(FsimdateJunk1[n])):
        FsimdateJunk2[n].append(str(FsimdateJunk1[n][j][0])+'-'+str(FsimdateJunk1[n][j][1])) 
        FobsdateJunk2[n].append(str(FobsdateJunk1[n][j][0])+'-'+str(FobsdateJunk1[n][j][1]))"
NoConfiguracion;"for i, n in enumerate(basin_name):
    MPE_Sed[n] = sum((x-y)/x/float(len(FobsSed[n])) for y,x in zip(FsimSed[n],FobsSed[n]))
    print str(n),"":\n"", ""%0.3f"" % MPE_Sed[n], ""(overall MPE)""
    
    SedObs[n] = pd.DataFrame(FobsSed[n])
    Sed75[n] = SedObs[n].quantile(0.75)
    
    for j in range(len(FobsSed[n])):
        if (FobsSed[n][j] > Sed75[n].values):
            idx = j
            FsimSedQ4[n].append(FsimSed[n][idx])
            FobsSedQ4[n].append(FobsSed[n][idx])
            MPE_SedQ4[n] = sum((x-y)/x/float(len(FobsSedQ4[n])) for y,x in zip(FsimSedQ4[n],FobsSedQ4[n]))"
NoConfiguracion;" for i, presplit in enumerate(df[column].astype(str)):
        values = presplit.split(sep)
        if keep and len(values) > 1:
            indexes.append(i)
            new_values.append(presplit)
        for value in values:
            indexes.append(i)
            new_values.append(value)"
